Student_ID,Gender,Age,Attendance,Study_Hours,Internet,Parent_Education,Family_Income,Sleep_Hours,Assignments,Previous_Grade,Final_Exam,Performance_Level
STU022546,Female,21,54.1,3.9,Yes,Primary,70225.0,6.807314349525405,63.0,74.3,58.9,Average
STU023172,Female,18,93.5,6.1,Yes,High School,18032.0,5.8,86.0,72.0,64.6,Average
STU006787,Male,18,77.22603224834236,5.5,Yes,Primary,36554.0,5.3,53.0,61.4,49.1,Poor
STU006195,Male,18,70.2,5.2,Yes,Bachelor Degree,26776.0,5.6,66.0,90.9,74.9,Good
STU010888,Female,21,72.4,3.8,Yes,Diploma,54013.0,7.5,62.0,79.7,76.2,Good
STU022523,Female,20,68.1,8.4,Yes,High School,45963.3443790757,6.3,75.0,84.6,70.2,Good
STU014207,Female,19,69.0,4.7,Yes,Bachelor Degree,70841.0,7.8,65.0,57.4,48.4,Poor
STU028372,Female,18,100.0,4.2,Yes,High School,26347.0,8.1,72.0,55.7,66.1,Average
STU002060,Male,19,63.8,8.4,Yes,Diploma,25847.0,7.3,82.0,77.1,73.5,Good
STU008924,Male,19,94.9,6.5,Yes,High School,169420.0,6.4,82.0,96.7,88.2,Excellent
STU010459,Male,20,77.22603224834236,5.038143027580883,Yes,Master Degree,133410.0,6.7,95.0,35.2,66.7,Average
STU006989,Male,19,93.1,6.3,Yes,Bachelor Degree,51192.0,6.807314349525405,78.0,65.1,72.5,Good
STU026137,Male,21,98.1,5.3,Yes,High School,67024.0,6.0,69.0,84.9,45.3,Poor
STU025785,Female,19,100.0,6.2,Yes,High School,29316.0,5.7,82.0,61.5,68.4,Average
STU024870,Male,20,69.7,4.6,Yes,High School,83602.0,4.1,85.0,91.9,70.7,Good
STU018462,Male,19,84.6,2.4,Yes,High School,63720.0,6.7,60.0,85.5,67.0,Average
STU009694,Male,19,80.8,10.6,Yes,High School,51025.0,4.7,64.0,47.1,39.3,Poor
STU006958,Female,19,74.7,6.3,Yes,High School,44858.0,4.6,98.0,74.9,62.2,Average
STU014532,Male,18,87.2,4.9,Yes,Bachelor Degree,41222.0,5.0,78.90809031710079,62.5,68.2,Average
STU022561,Female,20,80.3,11.5,No,High School,45236.0,5.5,54.0,72.0,40.0,Poor
STU000812,Male,18,65.5,6.0,Yes,Primary,64389.0,6.6,82.0,48.2,58.7,Average
STU019273,Female,21,52.9,4.1,No,Bachelor Degree,38940.0,6.0,89.0,52.5,37.3,Poor
STU013875,Female,21,90.3,6.0,Yes,High School,43396.0,5.8,75.0,78.1,79.0,Good
STU018637,Female,18,100.0,5.8,Yes,High School,37283.0,5.8,85.0,79.4,82.3,Good
STU005724,Female,18,91.7,6.7,Yes,High School,32409.0,6.807314349525405,78.90809031710079,71.2,72.5,Good
STU029785,Male,21,100.0,6.4,Yes,High School,41022.0,6.0,83.0,67.6,81.2,Good
STU009294,Male,18,78.4,4.4,Yes,High School,46491.0,7.8,64.0,31.5,61.4,Average
STU002677,Male,20,95.7,3.4,Yes,No Formal Education,57947.0,6.807314349525405,67.0,91.1,83.8,Good
STU021273,Female,21,88.7,3.1,Yes,High School,120285.0,6.6,92.0,54.6,73.3,Good
STU006431,Male,20,77.6,6.5,No,Primary,34460.0,7.4,86.0,69.6,68.6,Average
STU008415,Male,19,47.1,5.4,Yes,High School,52007.0,6.9,72.0,75.8,67.6,Average
STU020060,Female,19,58.9,4.4,Yes,High School,26569.0,7.7,79.0,45.9,63.6,Average
STU015931,Female,20,81.7,5.038143027580883,Yes,No Formal Education,41879.0,8.2,89.0,69.6,62.7,Average
STU026158,Female,19,89.5,6.9,Unknown,Primary,44264.0,6.5,86.0,63.4,73.1,Good
STU027640,Female,20,97.7,6.3,Yes,Bachelor Degree,25824.0,8.3,100.0,64.5,72.7,Good
STU024619,Male,21,87.7,7.2,No,Primary,50095.0,7.9,97.0,61.6,66.8,Average
STU002530,Female,21,71.2,3.4,Yes,High School,23722.0,5.3,78.90809031710079,73.2,70.3,Good
STU024549,Female,21,92.7,2.0,Yes,High School,20714.0,5.9,94.0,64.96579496452914,80.4,Good
STU016897,Female,21,100.0,6.9,Yes,Primary,27179.0,8.7,98.0,42.7,57.7,Average
STU021290,Female,20,72.9,4.6,Yes,Primary,53947.0,6.9,82.0,69.3,61.1,Average
STU027670,Male,20,77.3,5.3,Yes,High School,91031.0,7.2,55.0,75.8,70.5,Good
STU001881,Female,19,91.5,3.4,Yes,Bachelor Degree,57343.0,6.8,96.0,71.8,81.3,Good
STU009662,Female,19,65.4,4.4,Yes,No Formal Education,25398.0,7.5,79.0,66.5,65.7,Average
STU029551,Male,21,46.7,5.038143027580883,Yes,High School,18124.0,7.6,64.0,79.5,64.9,Average
STU023032,Female,20,98.2,6.0,Yes,High School,74385.0,6.807314349525405,78.90809031710079,55.3,74.6,Good
STU005762,Female,19,77.22603224834236,5.0,No,Bachelor Degree,23354.0,6.0,98.0,64.96579496452914,64.9,Average
STU021224,Female,19,81.7,4.2,Yes,High School,26097.0,5.4,88.0,30.0,34.5,Poor
STU006634,Female,19,83.0,4.9,No,Bachelor Degree,52724.0,7.3,90.0,74.7,81.1,Good
STU010279,Male,18,87.1,4.1,Yes,Bachelor Degree,20370.0,6.8,73.0,85.9,78.8,Good
STU026092,Female,20,77.2,5.1,Yes,Bachelor Degree,451643.0,8.0,82.0,68.3,33.8,Poor
STU023435,Female,18,77.7,3.2,Yes,Diploma,107280.0,7.9,72.0,78.8,68.4,Average
STU005770,Female,18,71.4,6.3,Yes,Bachelor Degree,100421.0,6.4,83.0,73.3,79.6,Good
STU015461,Female,20,84.1,7.7,Yes,High School,61879.0,6.1,95.0,30.0,67.3,Average
STU025250,Female,21,81.4,7.0,No,High School,25000.0,8.0,74.0,60.5,63.2,Average
STU004874,Female,20,100.0,5.7,No,High School,24458.0,7.0,100.0,73.5,69.7,Average
STU010897,Male,17,57.4,3.6,Yes,High School,29532.0,7.1,74.0,66.6,57.1,Average
STU021002,Female,20,44.5,7.2,Yes,Primary,37025.0,7.4,84.0,64.96579496452914,87.9,Excellent
STU024374,Male,19,54.9,1.5,Yes,Master Degree,29293.0,8.6,55.0,59.2,61.5,Average
STU023812,Female,20,90.1,2.1,Yes,Diploma,10733.0,8.3,65.0,49.8,97.6,Excellent
STU027876,Female,20,85.8,3.4,Yes,High School,49192.0,8.0,63.0,68.9,71.5,Good
STU012335,Male,18,63.5,4.3,Unknown,Primary,27666.0,6.8,68.0,69.5,72.0,Good
STU012308,Female,20,93.1,3.3,Yes,Master Degree,68640.0,5.1,63.0,57.5,59.2,Average
STU020743,Male,21,81.5,7.1,Yes,Bachelor Degree,11267.0,7.3,78.90809031710079,47.0,59.7,Average
STU016129,Male,20,82.8,3.7,Yes,Primary,68509.0,8.9,78.0,67.9,70.6,Good
STU013523,Female,18,98.1,3.9,Yes,Bachelor Degree,33314.0,6.8,76.0,47.2,63.1,Average
STU007381,Male,21,100.0,5.038143027580883,Yes,Bachelor Degree,24020.0,7.6,100.0,51.4,81.7,Good
STU017206,Female,20,86.0,5.5,Yes,High School,50633.0,5.9,100.0,42.5,67.6,Average
STU009384,Female,18,77.22603224834236,4.3,Yes,High School,40885.0,5.9,60.0,53.3,67.5,Average
STU018073,Male,19,78.3,7.2,Yes,Primary,45963.3443790757,6.7,91.0,79.4,83.3,Good
STU009398,Female,18,77.22603224834236,4.3,Yes,Bachelor Degree,34452.0,6.8,100.0,53.0,76.4,Good
STU023479,Male,20,49.7,6.5,No,High School,12209.0,7.2,78.90809031710079,76.3,55.1,Average
STU008148,Male,21,52.6,5.4,Yes,High School,58351.0,6.1,63.0,51.6,62.1,Average
STU025628,Female,21,61.0,8.8,Yes,Bachelor Degree,18784.0,6.8,78.0,90.8,78.3,Good
STU012034,Male,21,70.4,3.7,Yes,High School,27134.0,7.4,48.0,84.4,82.9,Good
STU010861,Male,18,88.1,4.9,Yes,Bachelor Degree,22058.0,7.7,82.0,74.3,68.1,Average
STU004011,Male,20,43.4,7.6,Yes,Bachelor Degree,45963.3443790757,6.1,83.0,49.4,93.8,Excellent
STU029027,Female,19,87.1,5.6,Yes,High School,49824.0,7.1,72.0,51.0,59.0,Average
STU020779,Male,19,71.1,5.1,Yes,Bachelor Degree,90611.0,5.2,62.0,72.9,70.1,Good
STU018010,Male,21,77.3,4.7,Yes,Primary,28605.0,6.2,85.0,70.5,67.5,Average
STU029873,Male,18,67.3,5.4,Yes,Diploma,106738.0,7.6,83.0,61.9,56.9,Average
STU015226,Male,20,88.6,6.6,Yes,Master Degree,101362.0,9.3,100.0,89.3,78.9,Good
STU018335,Male,19,71.9,5.0,Yes,No Formal Education,19625.0,7.8,56.0,89.7,74.6,Good
STU002746,Female,18,64.2,7.5,Yes,Primary,365842.0,6.5,85.0,82.2,38.7,Poor
STU021432,Female,18,47.8,3.9,Yes,Master Degree,34146.0,7.3,78.90809031710079,50.9,66.3,Average
STU011713,Male,19,51.2,4.6,Yes,High School,96416.0,5.3,67.0,52.1,49.2,Poor
STU003742,Male,20,54.0,7.4,Yes,High School,58977.0,6.5,83.0,87.4,68.2,Average
STU000720,Female,20,40.9,3.3,Yes,Primary,30783.0,6.3,81.0,83.0,60.4,Average
STU019784,Male,18,82.0,2.4,Yes,Primary,45963.3443790757,5.3,64.0,43.3,55.8,Average
STU023532,Female,20,77.22603224834236,5.2,Yes,Primary,59744.0,6.9,89.0,67.0,74.4,Good
STU006654,Female,18,68.5,2.9,No,Bachelor Degree,43647.0,6.8,68.0,89.6,59.4,Average
STU015283,Female,20,77.22603224834236,5.3,Yes,High School,16118.0,7.3,73.0,77.1,71.8,Good
STU001151,Male,19,73.0,3.9,Yes,High School,96473.0,8.0,93.0,86.7,71.0,Good
STU009579,Male,18,77.22603224834236,4.5,Yes,No Formal Education,33586.0,6.9,83.0,31.9,48.3,Poor
STU012575,Female,19,77.22603224834236,4.5,Yes,Diploma,30860.0,4.4,62.0,63.0,67.1,Average
STU002024,Male,19,100.0,3.6,Yes,High School,39578.0,6.1,91.0,65.7,71.3,Good
STU015844,Male,20,43.7,6.7,Yes,Primary,71147.0,6.7,74.0,30.6,54.3,Average
STU015666,Female,18,89.2,8.2,No,High School,38935.0,6.0,88.0,62.5,76.4,Good
STU005096,Female,20,77.22603224834236,3.2,Yes,Ph.D,150225.0,5.8,73.0,75.4,81.7,Good
STU020190,Male,20,93.8,6.1,Yes,Bachelor Degree,25799.0,6.9,95.0,79.6,83.3,Good
STU023390,Female,21,69.7,3.8,Yes,High School,19876.0,7.0,80.0,51.6,59.0,Average
STU017572,Male,18,73.2,4.2,Yes,High School,58310.0,7.1,88.0,51.5,59.3,Average
STU019048,Male,20,71.0,1.5,Yes,Bachelor Degree,19368.0,6.807314349525405,79.0,63.1,59.5,Average
STU022772,Male,21,100.0,5.038143027580883,No,Bachelor Degree,70045.0,9.3,98.0,58.8,64.7,Average
STU018108,Male,19,68.0,5.1,Yes,Bachelor Degree,26057.0,6.807314349525405,96.0,51.1,64.6,Average
STU020660,Female,21,90.8,2.8,Yes,Diploma,11970.0,5.6,73.0,53.9,67.9,Average
STU014140,Female,19,90.0,5.038143027580883,Yes,High School,38111.0,8.3,81.0,73.5,57.6,Average
STU026905,Male,18,77.22603224834236,6.0,Yes,Bachelor Degree,45963.3443790757,7.7,89.0,45.3,68.6,Average
STU011077,Male,20,89.3,4.0,Yes,Diploma,171878.0,5.9,68.0,84.5,68.8,Average
STU008740,Female,21,71.3,3.5,Yes,Primary,69183.0,7.9,70.0,61.0,72.1,Good
STU008497,Male,19,95.9,5.038143027580883,Yes,High School,37028.0,6.4,86.0,46.3,58.4,Average
STU002574,Female,21,79.7,9.0,Yes,Primary,29853.0,6.807314349525405,94.0,58.8,84.8,Good
STU010100,Male,21,53.6,4.2,Yes,High School,34233.0,5.8,79.0,44.9,57.2,Average
STU004242,Female,19,69.5,7.3,Yes,Bachelor Degree,72022.0,6.807314349525405,91.0,89.3,74.3,Good
STU017132,Male,19,77.22603224834236,6.9,Yes,Diploma,45383.0,7.7,75.0,70.8,72.4,Good
STU001368,Male,19,66.5,5.7,Yes,Diploma,49945.0,9.1,95.0,67.1,58.7,Average
STU025674,Female,19,45.3,5.5,No,Bachelor Degree,42739.0,7.6,64.0,57.4,46.3,Poor
STU006109,Male,21,93.2,5.4,Yes,No Formal Education,51043.0,5.6,60.0,59.7,40.2,Poor
STU000703,Male,18,88.9,4.1,Yes,Ph.D,45963.3443790757,7.3,60.0,57.0,59.7,Average
STU017853,Male,19,66.2,6.8,Yes,No Formal Education,51796.0,6.4,78.90809031710079,69.6,77.3,Good
STU023089,Female,20,68.5,7.0,Yes,High School,40553.0,5.8,95.0,59.6,70.2,Good
STU025779,Female,21,92.2,5.038143027580883,Yes,Master Degree,35243.0,5.9,68.0,65.6,80.6,Good
STU002900,Male,18,78.8,1.9,Yes,No Formal Education,18553.0,6.9,65.0,54.8,64.8,Average
STU026199,Female,19,73.5,8.7,No,Bachelor Degree,45963.3443790757,5.5,85.0,58.3,66.1,Average
STU010789,Male,20,97.8,4.5,Yes,Primary,105733.0,4.6,61.0,79.8,74.9,Good
STU005875,Male,19,74.8,6.1,Yes,Bachelor Degree,35311.0,5.8,97.0,49.5,70.0,Good
STU024692,Male,20,67.5,2.3,Yes,High School,42877.0,7.5,69.0,74.7,80.9,Good
STU016126,Female,19,94.5,5.038143027580883,Yes,Bachelor Degree,21926.0,5.8,60.0,86.0,75.0,Good
STU021921,Male,22,81.9,8.1,Yes,High School,57114.0,6.5,92.0,63.2,66.3,Average
STU022676,Male,19,81.4,1.9,Yes,Diploma,23484.0,5.7,63.0,57.4,67.2,Average
STU025725,Female,21,34.2,3.1,No,Primary,89250.0,6.2,50.0,68.2,58.0,Average
STU004985,Male,21,59.0,4.4,Yes,High School,58786.0,7.4,74.0,56.8,62.1,Average
STU020497,Female,18,83.9,3.7,Yes,Master Degree,22337.0,5.6,93.0,88.5,85.3,Excellent
STU029078,Female,18,79.2,3.1,Yes,Bachelor Degree,33787.0,7.2,78.90809031710079,60.6,59.8,Average
STU021950,Female,19,81.9,5.4,Yes,Bachelor Degree,25872.0,6.2,80.0,76.6,74.8,Good
STU019208,Female,18,80.7,4.3,Yes,Master Degree,21148.0,9.0,70.0,68.6,71.8,Good
STU013232,Female,21,71.3,8.3,Yes,Bachelor Degree,39089.0,6.9,90.0,88.0,79.7,Good
STU001360,Male,19,77.22603224834236,8.3,Yes,Diploma,32730.0,6.807314349525405,85.0,64.0,74.9,Good
STU025124,Female,18,77.22603224834236,6.7,Yes,High School,23154.0,6.3,89.0,54.3,63.7,Average
STU004321,Female,18,74.8,1.5,Yes,High School,46788.0,7.9,57.0,71.2,63.6,Average
STU005828,Male,19,76.4,7.1,Yes,Bachelor Degree,23671.0,5.0,82.0,68.0,74.8,Good
STU011519,Male,21,77.22603224834236,7.6,Yes,High School,80576.0,8.1,93.0,37.3,58.2,Average
STU026450,Female,20,77.22603224834236,7.2,Yes,Bachelor Degree,37304.0,8.2,87.0,60.2,67.7,Average
STU010227,Female,21,87.2,5.2,Yes,Diploma,48068.0,5.9,100.0,78.9,80.2,Good
STU014320,Female,21,73.7,4.8,Yes,No Formal Education,35585.0,6.3,98.0,58.6,60.3,Average
STU008108,Female,18,77.1,2.1,Yes,Bachelor Degree,33102.0,7.1,89.0,68.9,59.4,Average
STU020741,Male,18,87.8,3.1,Yes,High School,40541.0,7.3,80.0,71.0,57.9,Average
STU004433,Female,21,79.4,7.9,Yes,Primary,52388.0,5.7,78.90809031710079,46.2,55.7,Average
STU023286,Male,20,59.7,3.8,Yes,No Formal Education,53064.0,7.5,78.90809031710079,64.96579496452914,48.9,Poor
STU024702,Male,20,88.3,5.6,Yes,Master Degree,66361.0,7.8,83.0,72.0,77.4,Good
STU008850,Female,18,85.2,5.1,Yes,High School,23570.0,7.6,82.0,54.0,72.9,Good
STU026795,Male,20,94.1,6.9,Yes,Bachelor Degree,65069.0,6.3,81.0,55.7,64.3,Average
STU020932,Female,19,77.22603224834236,5.7,Yes,Primary,45963.3443790757,9.4,79.0,49.2,69.0,Average
STU025740,Male,20,61.9,3.7,Yes,Bachelor Degree,24202.0,4.2,87.0,56.7,64.4,Average
STU019321,Male,21,65.8,4.3,Yes,Ph.D,138342.0,5.6,60.0,69.2,64.1,Average
STU028645,Male,18,77.22603224834236,8.3,Yes,High School,28541.0,5.8,92.0,83.7,90.2,Excellent
STU020781,Female,18,98.1,5.4,Yes,Bachelor Degree,17471.0,6.0,81.0,71.7,86.1,Excellent
STU020548,Male,17,65.1,6.8,Yes,Diploma,53513.0,7.8,92.0,61.9,62.0,Average
STU022429,Female,19,100.0,5.4,No,High School,45963.3443790757,8.6,72.0,79.7,75.1,Good
STU020804,Female,18,95.8,6.0,Yes,High School,36847.0,7.5,87.0,65.8,72.6,Good
STU007636,Male,20,79.0,5.8,Yes,High School,46158.0,7.9,100.0,77.1,83.0,Good
STU024817,Male,19,56.2,4.4,Yes,Bachelor Degree,20658.0,5.7,61.0,78.9,71.6,Good
STU000061,Female,18,79.9,5.9,Yes,High School,30651.0,7.4,81.0,50.5,61.5,Average
STU000840,Female,18,76.4,5.038143027580883,Yes,Diploma,30986.0,5.6,60.0,60.3,76.9,Good
STU007192,Male,18,77.22603224834236,5.038143027580883,Yes,High School,18888.0,5.9,63.0,55.7,62.1,Average
STU002111,Female,18,77.22603224834236,7.7,Yes,Bachelor Degree,23042.0,8.1,100.0,69.1,75.6,Good
STU028756,Female,21,66.7,5.2,Yes,Bachelor Degree,19232.0,4.4,77.0,48.9,55.6,Average
STU001229,Female,20,52.0,4.3,Yes,Bachelor Degree,29957.0,6.1,83.0,30.0,59.1,Average
STU007775,Female,21,85.0,4.9,Unknown,Bachelor Degree,31799.0,5.2,82.0,59.3,69.1,Average
STU004036,Male,18,65.1,1.7,Yes,Primary,97706.0,6.7,67.0,55.9,66.5,Average
STU012119,Male,21,56.7,6.5,Yes,Diploma,26217.0,8.2,100.0,43.9,58.8,Average
STU009203,Male,21,51.5,4.7,Yes,High School,40956.0,6.1,72.0,63.7,61.6,Average
STU004505,Male,18,84.2,5.0,Yes,Bachelor Degree,85013.0,6.807314349525405,78.90809031710079,51.6,58.7,Average
STU014550,Male,20,80.5,6.7,No,High School,104909.0,7.6,89.0,64.96579496452914,67.5,Average
STU023075,Male,21,64.5,5.038143027580883,Yes,High School,33411.0,6.7,90.0,64.1,57.0,Average
STU006380,Male,21,78.9,6.6,Yes,Primary,10554.0,7.0,76.0,88.9,93.0,Excellent
STU008365,Female,19,75.0,4.8,Yes,Primary,79649.0,5.9,99.0,44.5,58.6,Average
STU002749,Female,19,34.9,2.8,Yes,Primary,63370.0,8.1,70.0,50.4,55.7,Average
STU028196,Male,20,88.3,5.2,Yes,Primary,26897.0,6.2,77.0,73.2,65.0,Average
STU003241,Female,18,96.4,5.3,Yes,Primary,100266.0,6.5,78.90809031710079,84.9,84.9,Good
STU019826,Female,20,65.4,2.4,Yes,High School,41075.0,7.4,63.0,40.4,57.6,Average
STU015544,Female,20,90.7,5.9,Yes,Bachelor Degree,19820.0,5.5,87.0,36.1,61.0,Average
STU015397,Female,19,77.22603224834236,2.8,Yes,High School,38981.0,6.2,52.0,34.0,53.4,Average
STU005509,Female,19,70.2,4.9,Yes,Diploma,94024.0,6.7,65.0,82.3,71.0,Good
STU024229,Male,20,77.22603224834236,3.9,Yes,No Formal Education,25953.0,6.9,65.0,64.96579496452914,62.1,Average
STU023394,Male,20,74.6,8.9,Yes,Diploma,37444.0,7.7,93.0,58.6,69.6,Average
STU018327,Male,20,51.6,6.7,Yes,Master Degree,21172.0,7.3,78.90809031710079,80.2,74.2,Good
STU013268,Male,18,76.5,4.0,Yes,Bachelor Degree,63778.0,7.0,76.0,50.7,68.8,Average
STU026060,Male,21,81.6,6.4,Yes,Bachelor Degree,114079.0,6.8,91.0,97.4,100.0,Excellent
STU016998,Female,20,76.5,7.3,Yes,Bachelor Degree,100106.0,7.4,59.0,64.96579496452914,85.1,Excellent
STU023581,Male,20,74.9,3.4,Yes,High School,77828.0,6.807314349525405,61.0,91.1,76.6,Good
STU014938,Male,18,83.8,4.8,Yes,Bachelor Degree,32192.0,6.4,80.0,66.5,66.8,Average
STU026567,Male,18,88.7,6.1,Yes,Primary,35918.0,7.2,78.0,57.9,72.4,Good
STU015533,Male,19,52.4,4.0,Yes,High School,45574.0,7.6,68.0,65.0,62.5,Average
STU001057,Female,19,89.2,6.7,Yes,High School,112275.0,7.1,79.0,50.5,64.9,Average
STU011850,Male,21,100.0,5.038143027580883,No,Diploma,32652.0,7.1,95.0,68.2,74.1,Good
STU013294,Male,20,79.8,6.0,Yes,Bachelor Degree,58885.0,7.8,97.0,60.9,82.3,Good
STU024751,Male,20,86.2,3.7,Yes,Master Degree,164696.0,6.4,76.0,62.3,81.0,Good
STU018592,Male,18,95.5,7.6,Yes,Primary,25674.0,5.8,100.0,74.9,73.7,Good
STU017205,Male,20,72.7,9.2,Yes,Bachelor Degree,37297.0,6.807314349525405,78.90809031710079,65.1,72.3,Good
STU007220,Male,20,84.3,4.4,Yes,High School,9594.0,6.2,81.0,84.1,92.8,Excellent
STU015878,Female,18,57.5,2.9,Yes,Master Degree,17255.0,6.2,78.90809031710079,64.6,62.9,Average
STU003276,Female,20,87.0,7.7,No,High School,36360.0,5.2,100.0,43.6,60.3,Average
STU002902,Female,20,64.3,5.6,Yes,Diploma,19081.0,6.8,55.0,92.6,69.8,Average
STU012342,Female,18,77.3,1.3,Yes,No Formal Education,60374.0,8.0,80.0,70.8,69.1,Average
STU007590,Male,18,94.0,6.7,Yes,Bachelor Degree,15057.0,7.6,87.0,69.1,72.5,Good
STU021117,Male,21,87.3,5.6,No,Diploma,39999.0,7.1,68.0,70.8,71.2,Good
STU015568,Female,18,50.0,3.7,Yes,No Formal Education,28034.0,6.3,54.0,62.3,66.7,Average
STU007453,Male,21,62.3,4.4,Yes,High School,9572.0,7.4,72.0,71.8,68.2,Average
STU015144,Male,19,38.5,5.7,Yes,High School,61144.0,7.9,87.0,32.2,91.4,Excellent
STU020994,Female,20,100.0,2.1,Yes,High School,61473.0,6.7,73.0,64.8,63.4,Average
STU002736,Male,18,79.5,5.7,Yes,High School,45963.3443790757,6.8,70.0,81.1,76.6,Good
STU026284,Female,16,73.4,4.2,Yes,Diploma,22821.0,6.3,100.0,48.3,71.0,Good
STU008855,Female,20,84.7,3.9,Yes,No Formal Education,77031.0,7.0,82.0,77.3,68.0,Average
STU005880,Male,21,71.7,5.5,Yes,Ph.D,26954.0,8.1,78.0,64.96579496452914,55.9,Average
STU020070,Male,17,71.2,3.9,Yes,High School,35769.0,4.1,79.0,59.8,58.8,Average
STU024807,Female,18,92.0,4.1,Yes,Primary,45963.3443790757,6.807314349525405,98.0,75.2,69.9,Average
STU021379,Male,22,77.22603224834236,3.5,Yes,High School,62012.0,7.7,66.0,75.0,71.5,Good
STU012362,Female,18,81.0,2.3,Yes,Primary,14185.0,7.8,81.0,70.2,62.7,Average
STU027608,Male,18,64.5,4.9,No,Master Degree,91508.0,6.6,69.0,69.9,61.4,Average
STU010330,Female,20,100.0,5.7,Yes,High School,40150.0,9.2,100.0,88.2,72.6,Good
STU023312,Female,19,77.22603224834236,7.9,Yes,High School,63815.0,7.6,87.0,64.8,89.4,Excellent
STU013551,Male,19,67.9,5.038143027580883,Yes,Bachelor Degree,20902.0,7.4,80.0,60.5,65.1,Average
STU010154,Male,20,45.3,5.6,Yes,Primary,27748.0,6.4,86.0,35.3,54.5,Average
STU029604,Female,19,87.4,4.2,Yes,High School,62196.0,7.4,85.0,77.3,74.8,Good
STU015038,Male,19,77.0,7.1,Yes,High School,34837.0,8.2,60.0,82.3,82.8,Good
STU007613,Female,20,63.2,4.6,Yes,High School,47222.0,5.8,63.0,75.3,64.1,Average
STU029539,Male,18,93.5,4.0,Yes,Bachelor Degree,48467.0,6.3,84.0,46.9,70.1,Good
STU027630,Male,19,59.3,4.7,Yes,High School,35503.0,5.7,78.0,59.2,55.0,Average
STU005659,Male,20,83.2,3.7,Yes,Primary,59381.0,6.7,97.0,48.8,61.5,Average
STU016146,Male,20,68.2,4.4,Yes,No Formal Education,35516.0,7.4,81.0,50.2,67.5,Average
STU017478,Female,19,83.3,7.4,Yes,High School,41823.0,7.4,100.0,30.0,59.8,Average
STU029253,Female,18,69.1,8.8,Yes,High School,93098.0,7.2,78.90809031710079,59.3,72.1,Good
STU013021,Female,18,97.9,5.6,No,Bachelor Degree,21205.0,7.2,70.0,88.5,35.7,Poor
STU010717,Female,21,58.4,6.6,Yes,Primary,59112.0,6.8,79.0,65.0,63.5,Average
STU029528,Male,21,86.8,6.5,Yes,High School,35043.0,6.6,74.0,74.0,76.4,Good
STU000547,Male,19,63.2,4.9,No,Diploma,66434.0,6.6,89.0,78.0,58.8,Average
STU004482,Female,18,87.1,4.5,Yes,Diploma,26044.0,6.1,78.0,67.0,70.7,Good
STU024685,Male,19,69.2,5.4,Yes,Bachelor Degree,26733.0,6.3,80.0,90.6,86.6,Excellent
STU001530,Male,19,89.3,5.3,No,High School,67006.0,6.2,82.0,46.7,58.1,Average
STU019174,Male,20,77.22603224834236,4.2,Yes,Diploma,32027.0,5.7,84.0,76.0,73.8,Good
STU026700,Female,21,83.3,4.1,No,Bachelor Degree,39101.0,6.7,90.0,47.3,51.6,Average
STU029333,Female,20,85.5,5.038143027580883,Yes,Diploma,10954.0,4.7,88.0,76.9,75.5,Good
STU029503,Female,19,92.3,7.2,Yes,Diploma,68073.0,4.6,82.0,71.1,79.2,Good
STU001548,Female,21,100.0,4.8,Yes,No Formal Education,47756.0,7.0,62.0,86.5,68.5,Average
STU009718,Male,20,49.6,6.1,Yes,High School,8096.0,6.8,61.0,58.9,58.5,Average
STU009477,Female,19,99.4,6.8,Yes,No Formal Education,44324.0,7.4,73.0,53.7,72.7,Good
STU000121,Female,19,83.3,4.4,Yes,No Formal Education,21131.0,7.2,79.0,52.7,54.0,Average
STU019335,Female,18,65.8,7.0,Yes,Diploma,63218.0,7.6,72.0,53.1,72.3,Good
STU013584,Female,19,100.0,2.0,Yes,Primary,131171.0,7.0,77.0,84.7,88.7,Excellent
STU009822,Female,18,78.5,11.8,Yes,High School,30629.0,4.5,84.0,70.1,42.7,Poor
STU015773,Female,19,80.5,6.4,Yes,No Formal Education,91007.0,7.4,93.0,74.5,73.7,Good
STU003907,Female,18,64.3,2.0,Yes,Bachelor Degree,62512.0,6.7,71.0,52.1,66.4,Average
STU026707,Male,19,86.6,3.5,Yes,High School,45963.3443790757,6.8,78.90809031710079,64.96579496452914,79.8,Good
STU001309,Male,19,98.1,7.7,Yes,Bachelor Degree,20255.0,7.7,91.0,62.6,73.0,Good
STU023604,Male,18,85.5,3.1,Yes,Diploma,41360.0,6.9,77.0,73.2,83.0,Good
STU011396,Female,19,77.22603224834236,2.3,Yes,Bachelor Degree,10303.0,6.6,76.0,70.6,78.5,Good
STU002237,Male,20,82.3,4.3,Yes,No Formal Education,48355.0,4.6,62.0,72.9,81.3,Good
STU018678,Male,20,76.2,3.9,Yes,High School,17594.0,6.1,75.0,83.2,70.0,Good
STU018553,Male,21,89.4,5.8,Yes,Primary,45453.0,7.8,78.90809031710079,80.6,75.7,Good
STU012066,Male,19,59.5,5.5,Yes,High School,51253.0,7.6,78.90809031710079,83.6,74.0,Good
STU011281,Male,21,100.0,4.2,Yes,Primary,13898.0,7.6,68.0,74.4,85.0,Excellent
STU023334,Female,20,98.6,8.0,Yes,Master Degree,53548.0,7.8,81.0,51.8,38.9,Poor
STU014048,Female,20,79.2,5.1,Yes,Bachelor Degree,25509.0,6.7,79.0,60.7,59.2,Average
